ORDEN,NOMBRE REGIÓN,Código Región,NOMBRE PROVINCIA,Código Provincia,NOMBRE COMUNA,Código Comuna,Edad,Hombres,Mujeres,TOTAL
1340,VALPARAÍSO,5,PETORCA,54,PETORCA,5404,95 a 99,2,11,13
1341,VALPARAÍSO,5,PETORCA,54,PETORCA,5404,100 o más,1,0,1
1342,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,Total Comunal,3704,3635,7339
1343,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,0 a 4,244,236,480
1344,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,5 a 9,207,244,451
1345,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,10 a 14,202,199,401
1346,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,15 a 19,233,212,445
1347,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,20 a 24,246,197,443
1348,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,25 a 29,288,275,563
1349,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,30 a 34,248,265,513
1350,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,35 a 39,250,238,488
1351,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,40 a 44,262,255,517
1352,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,45 a 49,241,214,455
1353,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,50 a 54,289,251,540
1354,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,55 a 59,287,258,545
1355,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,60 a 64,208,215,423
1356,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,65 a 69,163,175,338
1357,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,70 a 74,154,155,309
1358,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,75 a 79,78,104,182
1359,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,80 a 84,57,66,123
1360,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,85 a 89,31,53,84
1361,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,90 a 94,12,19,31
1362,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,95 a 99,2,1,3
1363,VALPARAÍSO,5,PETORCA,54,ZAPALLAR,5405,100 o más,2,3,5
1364,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,Total Comunal,43537,46980,90517
1365,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,0 a 4,2939,2928,5867
1366,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,5 a 9,3188,3207,6395
1367,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,10 a 14,3011,2868,5879
1368,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,15 a 19,3401,3115,6516
1369,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,20 a 24,3463,3304,6767
1370,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,25 a 29,3459,3528,6987
1371,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,30 a 34,3209,3322,6531
1372,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,35 a 39,2789,3040,5829
1373,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,40 a 44,2665,3026,5691
1374,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,45 a 49,2562,2792,5354
1375,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,50 a 54,2846,3316,6162
1376,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,55 a 59,2671,3075,5746
1377,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,60 a 64,2210,2602,4812
1378,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,65 a 69,1752,2014,3766
1379,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,70 a 74,1361,1668,3029
1380,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,75 a 79,911,1201,2112
1381,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,80 a 84,589,957,1546
1382,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,85 a 89,364,651,1015
1383,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,90 a 94,117,278,395
1384,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,95 a 99,21,69,90
1385,VALPARAÍSO,5,QUILLOTA,55,QUILLOTA,5501,100 o más,9,19,28
1386,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,Total Comunal,24462,26092,50554
1387,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,0 a 4,1659,1604,3263
1388,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,5 a 9,1898,1782,3680
1389,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,10 a 14,1764,1698,3462
1390,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,15 a 19,1967,1850,3817
1391,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,20 a 24,1884,1870,3754
1392,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,25 a 29,1897,1944,3841
1393,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,30 a 34,1716,1753,3469
1394,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,35 a 39,1472,1604,3076
1395,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,40 a 44,1511,1708,3219
1396,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,45 a 49,1431,1610,3041
1397,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,50 a 54,1622,1832,3454
1398,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,55 a 59,1439,1705,3144
1399,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,60 a 64,1322,1408,2730
1400,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,65 a 69,933,1136,2069
1401,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,70 a 74,764,941,1705
1402,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,75 a 79,586,704,1290
1403,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,80 a 84,322,472,794
1404,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,85 a 89,204,322,526
1405,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,90 a 94,59,117,176
1406,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,95 a 99,7,19,26
1407,VALPARAÍSO,5,QUILLOTA,55,CALERA,5502,100 o más,5,13,18
1408,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,Total Comunal,9037,8951,17988
1409,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,0 a 4,636,558,1194
1410,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,5 a 9,630,671,1301
1411,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,10 a 14,639,585,1224
1412,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,15 a 19,680,597,1277
1413,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,20 a 24,690,669,1359
1414,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,25 a 29,659,686,1345
1415,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,30 a 34,623,602,1225
1416,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,35 a 39,557,567,1124
1417,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,40 a 44,587,655,1242
1418,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,45 a 49,611,568,1179
1419,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,50 a 54,665,699,1364
1420,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,55 a 59,587,553,1140
1421,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,60 a 64,445,445,890
1422,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,65 a 69,351,347,698
1423,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,70 a 74,283,263,546
1424,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,75 a 79,189,210,399
1425,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,80 a 84,114,131,245
1426,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,85 a 89,58,102,160
1427,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,90 a 94,27,31,58
1428,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,95 a 99,4,8,12
1429,VALPARAÍSO,5,QUILLOTA,55,HIJUELAS,5503,100 o más,2,4,6
1430,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,Total Comunal,10656,11442,22098
1431,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,0 a 4,877,854,1731
1432,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,5 a 9,908,843,1751
1433,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,10 a 14,810,764,1574
1434,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,15 a 19,796,755,1551
1435,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,20 a 24,674,723,1397
1436,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,25 a 29,850,952,1802
1437,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,30 a 34,893,1026,1919
1438,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,35 a 39,848,962,1810
1439,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,40 a 44,735,794,1529
1440,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,45 a 49,635,730,1365
1441,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,50 a 54,612,712,1324
1442,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,55 a 59,559,587,1146
1443,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,60 a 64,445,477,922
1444,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,65 a 69,338,376,714
1445,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,70 a 74,279,327,606
1446,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,75 a 79,186,242,428
1447,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,80 a 84,120,153,273
1448,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,85 a 89,55,114,169
1449,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,90 a 94,25,31,56
1450,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,95 a 99,9,15,24
1451,VALPARAÍSO,5,QUILLOTA,55,LA CRUZ,5504,100 o más,2,5,7
1452,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,Total Comunal,10799,11321,22120
1453,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,0 a 4,783,761,1544
1454,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,5 a 9,784,768,1552
1455,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,10 a 14,802,756,1558
1456,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,15 a 19,889,794,1683
1457,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,20 a 24,804,830,1634
1458,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,25 a 29,799,784,1583
1459,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,30 a 34,678,704,1382
1460,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,35 a 39,583,672,1255
1461,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,40 a 44,640,789,1429
1462,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,45 a 49,671,723,1394
1463,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,50 a 54,766,836,1602
1464,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,55 a 59,724,718,1442
1465,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,60 a 64,560,574,1134
1466,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,65 a 69,450,484,934
1467,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,70 a 74,356,405,761
1468,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,75 a 79,252,297,549
1469,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,80 a 84,135,219,354
1470,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,85 a 89,87,136,223
1471,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,90 a 94,28,49,77
1472,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,95 a 99,7,17,24
1473,VALPARAÍSO,5,QUILLOTA,55,NOGALES,5506,100 o más,1,5,6
1474,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,Total Comunal,44713,46637,91350
1475,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,0 a 4,3219,3062,6281
1476,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,5 a 9,3163,3064,6227
1477,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,10 a 14,3172,2986,6158
1478,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,15 a 19,3076,3093,6169
1479,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,20 a 24,3129,3041,6170
1480,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,25 a 29,3581,3455,7036
1481,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,30 a 34,3159,3126,6285
1482,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,35 a 39,2980,3104,6084
1483,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,40 a 44,3076,2989,6065
1484,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,45 a 49,2907,3015,5922
1485,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,50 a 54,3119,3311,6430
1486,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,55 a 59,2891,3161,6052
1487,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,60 a 64,2264,2578,4842
1488,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,65 a 69,1787,2035,3822
1489,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,70 a 74,1315,1611,2926
1490,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,75 a 79,873,1281,2154
1491,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,80 a 84,546,850,1396
1492,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,85 a 89,323,587,910
1493,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,90 a 94,85,229,314
1494,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,95 a 99,31,48,79
1495,VALPARAÍSO,5,SAN ANTONIO,56,SAN ANTONIO,5601,100 o más,17,11,28
